Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
15:00 - 15:30,116630.5,78.1,116597.8,116731,116572.8,60,N.A.
15:30 - 16:00,116663.8,33.3,116649.3,116699.4,116483.6,60,N.A.
16:00 - 16:30,116479,-184.8,116663.8,116663.8,116479,34,N.A.
29JAN2020_00:00:00.000000,,,,,,,
08:00 - 08:30,116681.3,202.3,116494.5,117171.3,116494.5,61,N.A.
08:30 - 09:00,116473,-208.3,116752,116805.2,116303.7,60,N.A.
09:00 - 09:30,116363.8,-109.2,116517.2,116723.3,116312.7,60,N.A.
09:30 - 10:00,115856.2,-507.6,116437.8,116618.3,115811,60,N.A.
10:00 - 10:30,116070.8,214.6,115767.4,116109.8,115707.6,60,N.A.
10:30 - 11:00,116230.8,160,116050.7,116230.8,115917.5,60,N.A.
